n_train,model,representation,mean_cm,mean_std_cm,median_cm,median_std_cm,p90_cm,p90_std_cm,p95_cm,p95_std_cm,max_cm,max_std_cm
750,gps,absolute,16.692968595347864,0.9137967680015505,4.20370618333261,0.2522699287515865,41.646003774619906,3.6351419088206485,78.18679387324157,7.411344026527462,563.1090647903704,160.50276566875988
750,gps,log_d,0.9061609454351036,0.04615837068232449,0.34193722747017385,0.01016188384267447,1.249426197688615,0.057840080998761326,2.5209220741404073,0.23002756018997728,115.66806590810401,42.34984204020108
750,gps,relative,5.445949190889829,0.9150646992502558,1.6278822769704604,0.13598193905375344,8.49039174435569,0.9580970742280259,19.128530765286023,3.5495185902679762,600.3493449149165,280.2185778695949
750,nns,absolute,26.938848296313516,1.2728990413946746,22.96917775588919,1.2370131665907007,46.26939896297099,2.103435496961754,59.12977574021433,2.481942778469625,258.65017838274036,38.066696538488344
750,nns,log_d,8.989746856196401,0.9330191147174036,7.410759183869094,0.7804108941801604,15.821928115661844,1.6529829537545597,20.230820599338344,2.275742619824871,153.80847699896196,24.727756749935924
750,nns,relative,15.670479071963417,1.0489062391006647,13.807338496657996,0.972129931246277,26.298409508135443,1.8133328676109517,32.072289833807375,2.1035844494135962,141.71018405713704,14.261457753182984
800,KANs,absolute,29.109512995243932,4.285561181593616,21.167834286703584,2.5444123548856643,55.755352513709205,6.848044333929276,73.02668465428168,10.808421896193938,599.6752306021216,162.98452679410707
800,KANs,log_d,10.437818121268998,1.3640156247341224,6.588301997933404,0.7528417553524147,21.037812716178543,2.4637413089229914,29.344806357764828,3.712836862805067,237.32378457389018,52.056191167552925
800,KANs,relative,14.828190763076154,10.62125962359375,10.428778931955904,7.8725250516623175,27.159121400277222,22.292760156342116,38.128169959680676,30.36053129661213,552.1297741077543,229.16259352480844
800,gps,absolute,15.366180327126603,0.5317814321309621,4.005475315462105,0.3898326819634394,37.82568509006262,2.4522122783736426,70.76277089438486,3.03115267945411,576.625277593818,96.34992158330924
800,gps,log_d,0.8893770831394165,0.039291582721475454,0.3291997421065179,0.010469226087712183,1.1955097703009794,0.019417994427985998,2.4718994615408745,0.1290964719350249,122.95684794942485,38.45420072583854
800,gps,relative,5.091737606421591,0.6068769066166724,1.509044546997633,0.11452869040659425,8.267082119101481,0.9116667607886386,18.944088287997563,3.1501781683143846,510.381859021508,226.48600449456944
800,nns,absolute,26.114078683134203,1.6523639626161826,22.380351301701687,1.3044955753910856,44.25985446537982,3.173409157841359,56.33999624508194,4.579120469849575,257.9485321905676,71.26654084819354
800,nns,log_d,8.669115820007075,0.7257729091981795,7.051565608154365,0.576883003072642,15.349317695657826,1.3844012101571468,19.796736559172054,1.9487893075343954,165.90620327484618,8.771864896802674
800,nns,relative,15.405171425359788,0.8512599066040776,13.573235935441426,0.7698383282719815,25.858492218174092,1.638149302472465,31.614455008875996,2.0905734096215256,141.2155364748463,13.334729901540975
850,KANs,absolute,27.428834248932713,1.1767938607738357,20.063034102081197,0.3343122175666289,52.34258041574958,1.4733788261400598,67.55515693433844,2.5459735284878855,657.6750245510409,177.98068201745076
850,KANs,log_d,9.49704286612164,0.7509103551939886,6.313572756218964,0.4391071278790453,19.258497569780545,1.0936013526329564,26.641764217601285,1.8781180866073182,205.21844752387545,72.04700392381783
850,KANs,relative,11.286843132971407,3.2450488984450807,7.702733877306068,0.887284807718625,19.450946654521807,4.211516783994831,28.429562519141133,10.149457591383772,531.8945785336007,333.61301405831017
850,gps,absolute,15.203455012536446,0.6820169015949055,3.7194414065630554,0.2980945362362917,36.28942954396503,2.7035652800717735,69.89690099336094,5.1743905993559665,619.4803455848698,108.11319000894538
850,gps,log_d,0.8588540702227936,0.042799857080524736,0.3175672400312577,0.007364552521342632,1.1363209107985166,0.03368999965928272,2.3060452463174226,0.18471152143978994,123.78105724269103,36.660278956215485
850,gps,relative,5.04800530239193,0.5256777462893045,1.4267027055493717,0.10290826298252245,7.8397298262389326,0.938484492922886,18.36418624315385,2.824529466151803,506.81660385220374,178.7466438307327
850,nns,absolute,25.91773421605148,2.247520313800579,22.23171593922239,1.8293847287207885,44.150656744284845,4.280420364662225,55.79772196753595,6.219942098449956,251.7102091857546,36.7512237360314
850,nns,log_d,7.710485902960912,0.5524794223927505,6.2837059032681015,0.5419474050341468,13.676426818139552,0.876618838344716,17.704073661577535,1.2263889414038422,154.63459163080879,23.834908147152923
850,nns,relative,15.176952478322383,0.7320397019671037,13.32915599252963,0.6149729181800361,25.512923847993424,1.401451685988738,31.139254052851413,1.8018922393581125,149.25356438405024,11.80071590147328
900,KANs,absolute,28.357225965633127,2.585870475152031,20.651399559080943,1.1553290482463179,54.63911196706175,5.1479026154549565,72.44547467200444,9.421827056956348,809.3054157167201,226.64359060706798
900,KANs,log_d,9.681727193203779,0.30002206095747774,6.413361989378697,0.15469177193068853,20.033358719602894,0.7227689028241274,27.62157789864687,0.9319086478937232,223.81970872770316,75.66907687410479
900,KANs,relative,10.794729624059707,1.643947250643719,7.7607442209405235,0.8482344216811288,18.911101995431853,2.475472787772608,26.423390397861784,4.394128243970726,449.180977804797,162.53988924432713
900,gps,absolute,14.395201635019475,0.7209455287839546,3.5300378538136052,0.22930775824521402,34.24210706797613,2.2427557600073738,66.46773704493592,5.146610040616668,632.5724727057211,91.5642589747705
900,gps,log_d,0.8561463743575064,0.05343001793649653,0.31130861822695544,0.007444553814931917,1.1193646300734161,0.04181486458466563,2.292368650110082,0.23159336497924382,155.65736565759113,30.466799735509984
900,gps,relative,4.851111985059384,0.5509120705803291,1.3621997082444026,0.08015060175284916,7.436271916382601,0.7466467175614103,17.242181402550578,2.789394750581347,504.1113771480398,119.77329932117007
900,nns,absolute,25.302083877504664,1.666953079639941,21.855131565190668,1.5061792080861063,42.83408610684869,2.73888798079377,53.84757952744989,3.6588497062968934,235.8851207935042,28.613243178489917
900,nns,log_d,7.974849441845448,0.41244907000954345,6.512804436824469,0.37805143472764474,14.204990707561644,0.7495128152501899,18.437435126352554,1.075651679164595,152.10173334558482,26.192510385237842
900,nns,relative,15.123028915818988,0.6702788689835796,13.28182836440404,0.5539189142445814,25.511646637712825,1.3716959085955494,31.145559654689926,1.776411964638037,138.5292448291624,15.713880331593208
950,KANs,absolute,27.766038193204754,1.4726003182311724,20.268755705778744,0.5629541565377446,53.02369153500592,2.137211387038721,68.47730413963882,3.326297450633908,677.118360832718,346.2356115063013
950,KANs,log_d,9.64407283943029,0.4871436349501532,6.4565004775617805,0.49064671315436076,19.848635422178756,0.7066644102956655,27.08996541367448,0.9309885888839526,203.94778636676386,31.29228425530672
